Project Name;Capacity (MW);Type;Start year;Latitude;Longitude
APGENCO solar farm;200;Solar;2018;14,9520;78,0542
Bhadla (ACME) Solar Park;200;Solar;2018;27,5182;71,9306
Bhadla (Adani) II solar farm;200;Solar;2019;27,3848;73,1982
Dadanpatrabar solar farm;200;Solar;2022;22,4258;87,3193
Madhya Pradesh I solar farm;200;Solar;2023;23,2274;76,2154
Mahbubnagar (Renew) solar farm;200;Solar;2016;16,7492;77,9988
Pavagada (Adani) III solar farm;200;Solar;2019;14,1056;77,2946
Nueva Xcala PV Solar Park;200;Solar;2021;19,6271;-98,5769
Santiago Arriaga PV Solar Park;200;Solar;2018;21,9086;-101,3860
Tepezalá Solar Project;200;Solar;2018;22,2098;-102,2366
Ashama solar farm;200;Solar;2022;5,5349;5,7426
Kuchlak (Engro Energy) solar farm;200;Solar;2022;30,3628;66,9497
Thatta (Siachen) solar farm;200;Solar;2023;24,5485;67,6259
Huarajone PV Solar Plant;200;Solar;2023;-14,8813;-70,5899
Sinan (KEPCO) Solar Power Plant;200;Solar;2023;34,8377;126,1042
Sinui-Myeon solar farm;200;Solar;2022;34,5771;126,0910
Budweiser solar farm;200;Solar;2022;39,3261;-4,8380
ANSON Solar Center;200;Solar;2021;32,8110;-99,9175
Appleseed Solar;200;Solar;2023;40,7202;-86,2911
Arrow Canyon Solar Hybrid;200;Solar;2022;36,4593;-114,8444
Athos solar farm;200;Solar;2021;33,7513;-115,3550
Atlanta Farms Solar;200;Solar;2023;40,5601;-83,1760
Axton Solar;200;Solar;2023;36,6717;-79,6861
Big Rock solar farm;200;Solar;2023;32,7334;-115,7137
Big Star Solar;200;Solar;2022;29,8941;-97,2705
Brazoria West solar farm;200;Solar;2022;29,1910;-95,6630
Brickyard Solar Project;200;Solar;2022;40,0460;-86,4651
Calhoun Solar;200;Solar;2022;42,3385;-85,0490
Cameron (NTUA) Solar;200;Solar;2023;35,8604;-111,4291
Cavalry Solar;200;Solar;2022;40,6304;-79,1446
Cayuga Solar;200;Solar;2023;42,7105;-76,4210
Chuckwalla Solar;200;Solar;2023;36,5162;-114,6968
Corazon Energy solar farm;200;Solar;2021;27,6347;-99,2583
Dodge Flat solar farm;200;Solar;2022;40,7130;-119,4672
Elliott solar farm;200;Solar;2023;38,3163;-87,4279
Freshwater Solar;200;Solar;2023;43,3407;-84,9874
Golden Buckle Solar;200;Solar;2022;29,1461;-95,6519
Grant County solar farm;200;Solar;2023;42,7190;-90,7010
Green River Solar;200;Solar;2022;37,8771;-86,3072
Hillcrest Solar;200;Solar;2021;39,0770;-83,9061
Holstein 1 (Duke) solar farm;200;Solar;2020;32,1041;-100,1624
Horizon Solar;200;Solar;2023;28,9377;-99,1077
Indiana Crossroads solar farm;200;Solar;2022;40,6304;-79,1446
Lambert solar farm;200;Solar;2023;33,4453;-79,1240
OCI SunRay solar farm;200;Solar;2023;29,2918;-99,6124
OE_MS5 solar farm;200;Solar;2022;33,4189;-88,6189
Orleans Solar;200;Solar;2023;44,2860;-76,0261
Paris solar farm (United States);200;Solar;2022;42,5841;-87,8217
Prairie Wolf Solar;200;Solar;2021;39,5446;-87,9720
Rambler solar farm;200;Solar;2020;31,5170;-100,6000
Randolph Solar Park;200;Solar;2023;32,9197;-111,5033
Riverstart Solar Park;200;Solar;2021;40,0462;-85,0451
Sand Fork Solar;200;Solar;2021;32,6123;-99,8208
Sinnissippi solar farm;200;Solar;2022;43,1840;-88,9925
Sonrisa Solar;200;Solar;2022;36,8511;-119,7710
Sun Mountain Solar;200;Solar;2022;38,1803;-104,5185
Sun Streams 4 solar farm;200;Solar;2022;32,0838;-110,8670
Thunder Wolf Energy Center Hybrid solar farm;200;Solar;2022;38,1899;-104,3980
Ts Solar;200;Solar;2022;39,5215;-119,8100
Turkey Creek Solar Project;200;Solar;2023;38,3821;-104,9141
Valley Farms Solar;200;Solar;2023;32,8966;-111,7560
Vega (Invenergy) solar farm;200;Solar;2023;26,4613;-98,7513
Wright Solar Park;200;Solar;2019;37,0094;-120,9572
Nurata solar farm;200;Solar;2023;40,5901;65,7982
Phước Thái solar farm;200;Solar;2020;11,5624;108,8804
Cerro Chato wind farm;201;Wind;2012;-30,8407;-55,7251
Delfina wind farm;201;Wind;2017;-10,0575;-40,9787
Gansu Guazhou Anbei 3 Area C wind farm;201;Wind;2021;40,7933;96,1881
Gansu Guazhou Anbei 4 Area A wind farm;201;Wind;2015;38;102
Gansu Guazhou Anbei 4 Area B wind farm;201;Wind;2014;40,8003;96,4627
Gansu Guazhou Anbei 4 Area C wind farm;201;Wind;2015;40,7933;96,1881
Gansu Guazhou Anbei 6 Area C wind farm;201;Wind;2014;40,8126;96,6148
Gansu Guazhou Beidaqiao 1 wind farm;201;Wind;2011;40,6025;95,8037
Gansu Guazhou Beidaqiao 2 wind farm;201;Wind;2011;40,709;96,209
Gansu Guazhou Beidaqiao 3 wind farm;201;Wind;2011;40,709;96,2805
Gansu Guazhou Beidaqiao 4 wind farm;201;Wind;2011;40,7336;95,7512
Gansu Guazhou Beidaqiao 5 wind farm;201;Wind;2011;40,6556;95,7611
Gansu Guazhou Ganhekou Number 3 wind farm;201;Wind;2011;40,7119;95,3875
Gansu Guazhou Ganhekou Number 5 wind farm;201;Wind;2011;40,6689;95,5667
Gansu Guazhou Ganhekou Number 6 wind farm;201;Wind;2011;40,6357;95,4625
Gansu Guazhou Ganhekou Number 7 wind farm;201;Wind;2010;40,6376;95,3875
Gansu Guazhou Ganhekou Number 8 wind farm;201;Wind;2011;40,6396;95,3125
Gansu Guazhou Qiaowan Number 1 wind farm;201;Wind;2011;40,6146;96,7967
Gansu Tongwei Longyang wind farm;201;Wind;2020;38;102
Gansu Yumen Changma (China Energy Conservation) Wind Farm Concession;201;Wind;2010;40,1994;96,9079
Gansu Yumen Changma 1 wind farm;201;Wind;2011;40,2885;96,8722
Gansu Yumen Changma 2 wind farm;201;Wind;2011;40,205;96,85
Gansu Yumen Changma 3 wind farm;201;Wind;2012;40,1293;96,8114
Gansu Yumen Qiduntan 1 Area A wind farm;201;Wind;2021;38;102
Gansu Yumen Qiduntan 1 Area B wind farm;201;Wind;2021;40,4698;97,3354
Inner Mongolia Abaga Banner Bieligutai (Huaneng) wind farm;201;Wind;2020;44,1633;114,8816
Inner Mongolia Damao Banner Bayin 2 wind farm;201;Wind;2016;41,6833;109,7667
Inner Mongolia Damao Banner Bayin 3 wind farm;201;Wind;2016;41,5769;109,8003
Inner Mongolia Damao Banner Bayin 5 wind farm;201;Wind;2015;41,6065;110,0467
Inner Mongolia Damao Banner Bayin wind farm;201;Wind;2009;42,3367;109,2756
Inner Mongolia Wulatezhong Banner Chuanjing 1 wind farm;201;Wind;2014;41,6833;108,4833
Inner Mongolia Wulatezhong Banner Wulanyiligeng 1 wind farm;201;Wind;2016;42,0936;108,3003
Inner Mongolia Zhengxiangbai Banner 200 MW Power Export (Fengsheng) wind farm;201;Wind;2020;42,291;115,0161
Inner Mongolia Zhengxiangbai Banner Power Export (Xinyuan) wind farm;201;Wind;2021;42,291;115,0161
Jiangsu Xiangshui (Three Gorges) wind farm;201;Wind;2010;34,2464;119,7933
Shaanxi Wuqi Zhouwan wind farm;201;Wind;2015;37,1138;108,1707
Xinjiang Dabancheng Zhengzhuang (Tianrun) wind farm;201;Wind;2017;42,4805;85,4633
Xinjiang Hami Balikun Santanghu First Area B wind farm;201;Wind;2016;44,34;92,8339
Xinjiang Hami Balikun Santanghu First Area C wind farm;201;Wind;2016;43,8797;94,1092
Xinjiang Hami Balikun Santanghu Third Area A wind farm;201;Wind;2016;44,3005;92,6112
Xinjiang Hami Jingxia 1 Area A wind farm;201;Wind;2016;42,1185;94,2348
Xinjiang Hami Jingxia 2 Area B wind farm;201;Wind;2017;42,175;94,85
Xinjiang Hami Kushui 1 wind farm;201;Wind;2014;42,6256;95,4013
Xinjiang Hami Kushui 2 wind farm;201;Wind;2014;42,5703;95,2394
Xinjiang Hami Kushui 3 wind farm;201;Wind;2015;42,5626;94,9118
Xinjiang Hami Yandun 4 wind farm;201;Wind;2014;42,5692;94,632
Xinjiang Mulei Dashitou (Huadian) Wind Farm Project;201;Wind;2021;43,7979;90,5122
Rayala wind farm;201;Wind;2015;14,6771;77,5975
Shtime wind farm;201;Wind;2023;42,4536;21,0164
Kolskaya wind farm;201;Wind;2022;69,0185;34,9722
Kovacica wind farm;201;Wind;2019;45,1119;20,62
Golden Hill wind farm;201;Wind;2022;45,5627;-120,709
Leaning Juniper II wind farm;201;Wind;2011;45,5781;-120,178
Logan Wind Energy Farm;201;Wind;2007;40,941;-103,259
Meridian Way wind farm;201;Wind;2008;39,4263;-97,5622
Osborn wind farm;201;Wind;2016;39,8932;-94,4797
Post Rock Wind Power Project;201;Wind;2012;38,8968;-98,3357
Stella wind farm;201;Wind;2018;26,9771;-97,6746
Lavras Solar Project;201;Solar;2022;-3,7924;-38,9182
EDPR CA Solar Park VI Hybrid solar farm;201;Solar;2022;36,6254;-120,3789
Gansu Guazhou Qiaowan Number 2 wind farm;202;Wind;2012;40,6146;96,8732
Gansu Subei Mazongshan 1 Area C wind farm;202;Wind;2021;41,8102;97,0269
Gansu Yumen Qiduntan 1 Area C wind farm;202;Wind;2022;38;102
Inner Mongolia Damao Banner Bayin 4 wind farm;202;Wind;2016;41,5889;109,9444
Jiangsu Xiangshui Near-Ocean Ofshore wind farm;202;Wind;2016;34,503;120,0518
Ningxia Qingtongxia Helanshan wind farm;202;Wind;2009;38,1943;105,7755
Shanxi Jingle (Longyuan) wind farm;202;Wind;2015;37;112
Xinjiang Mulei Dashitou (Tebian Electric) wind farm;202;Wind;2021;43,7979;90,5122
Kutch (Torrent) I wind farm;202;Wind;2016;23,7088;69,8275
Baffin Wind Power Project;202;Wind;2015;27,197;-97,4931
Broadlands wind farm;202;Wind;2020;39,8243;-88,0314
Harvest Ridge (Exelon) wind farm;202;Wind;2020;39,8319;-88,0723
Ida Grove II wind farm;202;Wind;2019;42,4657;-95,3541
Las Lomas wind farm;202;Wind;2020;26,6614;-99,0901
Mesteño wind farm;202;Wind;2019;26,4905;-98,7305
Sugar Creek (Liberty) wind farm;202;Wind;2020;40,1476;-89,5348
Tule wind farm;202;Wind;2018;32,7395;-116,282
Upstream Wind Energy;202;Wind;2018;42,1395;-97,9495
Great Valley Solar Portfolio Holdings;202;Solar;2017;36,5812;-120,3796
Ventos Do Piauí 1 wind farm;203;Wind;2017;-8,0065;-40,6378
Magic Valley wind farm;203;Wind;2012;26,4309;-97,7503
Zwartowo solar farm;203;Solar;2022;54,6939;17,8136
San Jorge Y El Mataco wind farm;204;Wind;2020;-38,3466;-62,3099
Serrote wind farm;204;Wind;2021;-3,2667;-39,3299
Shanghai Donghai Bridge Offshore wind farm;204;Wind;2009;31,7667;121,9833
Adama wind farm;204;Wind;2012;8,5449;39,2301
New Mexico Wind Energy Center;204;Wind;2003;34,5374;-104,081
Ponderosa Wind Energy Center;204;Wind;2020;36,6246;-100,708
Shannon wind farm;204;Wind;2015;33,4778;-98,3928
Kozani (ELPE) solar farm;204;Solar;2022;40,2946;21,7928
Anjwa Smart Farm & Solar City 2;204;Solar;2022;34,7318;126,1277
Twiggs Solar;204;Solar;2020;32,6050;-83,4912
Thuận Bắc solar farm;204;Solar;2018;11,7010;109,0310
Heilongjiang Luobei (Huaneng) wind farm;205;Wind;2021;48;128
Sichuan Xichang Huanglianguan wind farm;205;Wind;2017;27,6636;102,1826
Windpeshi wind farm;205;Wind;2023;11,6023;-72,0094
Bright Stalk wind farm;205;Wind;2019;40,7175;-88,6628
White Creek wind farm;205;Wind;2007;45,8299;-120,327
Garland solar farm;205;Solar;2016;34,8215;-118,4974
Tranquillity solar farm;205;Solar;2016;36,5814;-120,4045
Cumaru wind farm;206;Wind;2021;-5,1526;-35,7646
Windrise wind farm;206;Wind;2021;49,4722;-113,4617
Jiangsu Dafeng H16 Offshore wind farm;206;Wind;2023;33,371;121,0936
Jiangsu Dafeng H5 Offshore wind farm;206;Wind;2021;33,5096;121,375
Shanghai Fengxian Offshore wind farm;206;Wind;2021;30,7566;121,8196
Fenton wind farm;206;Wind;2007;43,896;-96,0028
Lakefield wind farm;206;Wind;2011;43,6634;-95,1497
Niyol wind farm;206;Wind;2021;40,633;-102,935
Chapada Do Piauí 1 wind farm;207;Wind;2015;-7,4387;-40,7083
Echo 8, 9 & 10 wind farm;207;Wind;2022;-5,1718;-37,0928
Itarema wind farm;207;Wind;2016;-2,9226;-39,8407
Shanghai Lingang Offshore wind farm;207;Wind;2019;30,9045;122,1146
Kingman Wind Energy Center;207;Wind;2016;37,5772;-98,1768
Ledyard wind farm;207;Wind;2022;43,4301;-94,107
Rattlesnake (Invenergy) wind farm;207;Wind;2015;31,695;-101,386
Heartland solar farm;207;Solar;2021;56,3770;8,4734
Tonstad wind farm;208;Wind;2020;58,6633;6,7173
Huay Bong wind farm;208;Wind;2013;15,1502;101,4601
Amazon Wind Farm Us East;208;Wind;2017;36,2974;-76,4462
Ninnescah wind farm;208;Wind;2016;37,6229;-98,5542
Altiplano 200 Solar Power Plant;208;Solar;2021;-24,1392;-66,8958
Murra Warra 2 wind farm;209;Wind;2022;-36,4326;142,3173
Crocker wind farm;209;Wind;2019;45,0902;-97,8868
Reloj Del Sol wind farm;209;Wind;2021;27,0303;-99,3884
Port Augusta Renewable Energy Park wind farm;210;Wind;2021;-32,5954;137,8854
Caldeirão Grande wind farm;210;Wind;2016;-7,3047;-40,5301
Ventos Do Araripe 1 wind farm;210;Wind;2015;-7,5109;-40,7344
Shandong Weifang Shouguang wind farm;210;Wind;2008;37,2482;118,9991
Shanxi Pinglu Gaojiayan wind farm;210;Wind;2015;39,425;112,025
Midelt wind farm;210;Wind;2020;32,722;-4,6565
Kochubeyevskaya wind farm;210;Wind;2021;44,7001;42,1252
Westermost Rough A wind farm;210;Wind;2015;53,0977;0,5615
Glacier wind farm;210;Wind;2008;48,5172;-112,113
Grand Ridge Wind Energy Center;210;Wind;2008;41,1963;-88,72
La Joya Windpower Farm;210;Wind;2023;26,3818;-98,4958
Nova Olinda Solar Power Plant;210;Solar;2017;-8,2096;-42,5394
São João Photovoltaic Solar Power Plant;210;Solar;2022;-17,2323;-47,0855
Cerro Dominador Solar Complex;210;Solar;2017;-22,7707;-69,4792
Blue Jay Solar;210;Solar;2022;30,7115;-96,0641
An Giang Sao Mai solar farm;210;Solar;2019;10,5579;104,9915
Tịnh Biên Sao Mai solar farm;210;Solar;2019;10,5579;104,9915
Gros-Morne wind farm;211;Wind;2011;49,238;-65,4189
Istanbul (Caba) wind farm;211;Wind;2021;41,1232;29,0706
Mesquite Creek wind farm;211;Wind;2015;32,6928;-101,696
Vlagtwedde solar farm;211;Solar;2020;53,2191;6,5680
Dirkshof Universal wind farm;211,2;Wind;2022;41,1458;28,4591
Assuruá 4 wind farm;211,5;Wind;2023;-11,0254;-42,6411
Sichuan Ningnan Guomu wind farm;212;Wind;2022;27,064;102,7492
Alpha wind farm;212;Wind;2023;11,3804;-72,2256
Piiparinmäki wind farm;212;Wind;2021;64,1452;26,7515
Glaciers Edge wind farm;212;Wind;2019;42,8611;-95,748
Gratiot Wind Park;212;Wind;2011;43,3958;-84,4184
Walnut Ridge wind farm;212;Wind;2018;41,4863;-89,6151
Trairi wind farm;213;Wind;2016;-3,2533;-39,2811
Iloilo 1 Wind Power Project;213;Wind;2022;11,5775;122,7569
Jädraås wind farm;213;Wind;2013;60,8296;16,3202
Caldeirao Grande 2 Solar Complex;213;Solar;2023;-7,3886;-40,5724
Cool Springs Solar;213;Solar;2021;30,7479;-84,6805
Yandin wind farm;214;Wind;2021;-30,6723;115,703
Simo Leipiö wind farm;214;Wind;2013;65,6721;25,0137
Pacifico wind farm (Peru);214,8;Wind;2022;-15,4278;-74,9484
Möksy Louhukangas wind farm;215;Wind;2023;63,0112;24,1308
Marble River wind farm;215;Wind;2012;44,9739;-73,9402
Gregory solar farm;215;Solar;2023;-23,1385;148,4495
Guangdong Province Yangxi County Zhilong State Farm solar farm;215;Solar;2016;23,1358;113,1983
Northwind wind farm;216;Wind;2013;51,619;2,901
Alto Douro wind farm;216;Wind;2010;41,0696;-7,5769
Emmons Logan wind farm;216;Wind;2019;46,4019;-99,9074
Wellington solar farm;216;Solar;2020;-32,5207;148,9675
Dunmore solar farm;216;Solar;2023;50,0420;-110,4419
California Ridge wind farm;217;Wind;2012;40,1842;-87,8654
Prevailing Wind Park;217;Wind;2020;43,1225;-98,1127
Lee Dekalb wind farm;218;Wind;2009;41,8224;-88,785
The Northwester 2 Offshore Wind Project;219;Wind;2020;51,686;2,757
Potegowo wind farm;219;Wind;2020;54,2839;16,5162
Humber Gateway A wind farm;219;Wind;2015;53,3875;0,5006
Riccardo Totta Solar Plant;219;Solar;2021;37,3650;-7,6650
Cranell wind farm;220;Wind;2022;28,1842;-97,3922
Grady wind farm;220;Wind;2019;34,7474;-103,208
Grand Meadow wind farm;220;Wind;2008;43,7066;-92,6954
Tuscola Bay Wind;220;Wind;2012;43,5588;-83,6379
Gunning Solar;220;Solar;2023;-34,8461;149,1519
Gabriela Photovoltaic Solar Park;220;Solar;2023;-31,7613;-71,3188
La Magdalena solar farm;220;Solar;2019;19,5521;-98,3534
Minbu solar farm;220;Solar;2019;20,0494;94,6828
Cabin Creek Solar;220;Solar;2023;46,4098;-104,4291
Tip Top Solar Energy Center;220;Solar;2023;32,1331;-103,3235
Jizzakh solar farm;220;Solar;2023;40,7047;67,9395
Samarkand solar farm;220;Solar;2023;41,3560;69,3689
Đá Bạc solar farm;220;Solar;2019;10,5802;107,2770
Ulubelu geothermal power plant;220;Geo;2012;-5,3096;104,5733
Cerro Prieto 2 geothermal power plant;220;Geo;1986;32,4047;-115,2113
Cerro Prieto 3 geothermal power plant;220;Geo;1986;32,4126;-115,2433
Cuyoaco solar farm;220,8;Solar;2020;19,5848;-97,5922
Inner Mongolia Keshiketeng Banner Saihanba wind farm;221;Wind;2005;42,6;117,65
Accalia Point Solar;221;Solar;2023;25,9924;-97,3983
Puerto Madryn wind farm;222;Wind;2018;-42,7683;-65,0959
Collgar wind farm;222;Wind;2011;-31,5509;118,4443
Turitea wind farm;222;Wind;2021;-40,4386;175,6864
Carmen Aljaval solar farm;223;Solar;2018;18,6534;-91,8403
Olkaria 1 geothermal power plant;223;Geo;2015;-0,891;36,2961
Navojoa solar farm;223,9;Solar;2020;27,0131;-109,3339
Nicolas-Riou wind farm;224;Wind;2018;48,1901;-68,7697
Great Pathfinder wind farm;224;Wind;2022;42,1909;-93,8739
Blythe Mesa Solar;224;Solar;2022;33,6408;-114,6803
Inner Mongolia Sunitezuo Banner Bayanhanggai High Voltage Power Export (Huadian/Jinshan) wind farm;225;Wind;2020;43,9304;116,0415
Inner Mongolia Xilinhaote Power Export (Guohua) wind farm;225;Wind;2020;43,9304;116,0415
Great Western wind farm;225;Wind;2016;36,1478;-99,6299
Meridian Midland wind farm;225;Wind;2022;43,462;-84,3398
Timber Road wind farm;225;Wind;2011;41,046;-84,7344
Noorsar solar farm;225;Solar;2022;28,2834;73,2294
Vijaynagar solar farm;225;Solar;2022;15,2735;76,4199
Don Rodrigo solar farm;225;Solar;2018;37,2209;-5,8679
Azure Sky Solar;225;Solar;2021;32,9989;-99,5985
Long Draw Solar;225;Solar;2020;32,7414;-101,6218
Murra Warra wind farm;226;Wind;2020;-36,4472;142,2898
Inner Mongolia Abaga Banner Alateng Power Export (Tianrun) wind farm;226;Wind;2008;43,4833;115,9333
Cwp Independenta I Wind Farm wind farm;226;Wind;2013;46,9111;27,2408
Griffin Trail wind farm;226;Wind;2021;33,6093;-99,5823
Patriot wind farm;226;Wind;2019;27,5619;-97,6722
Collector wind farm;227;Wind;2021;-34,8719;149,3967
Inner Mongolia Abaga Banner Bieligutai Power Export (State Power Investment) wind farm;227;Wind;2020;44,1633;114,8816
Inner Mongolia Zhengxiangbai Banner Power Export (Huarun) wind farm;227;Wind;2021;42,291;115,0161
Muscle Shoals solar farm;227;Solar;2021;34,7697;-87,9045
Piedra Larga wind farm;228;Wind;2012;16,511;-94,8061
Cupisnique wind farm;228;Wind;2014;-7,5515;-79,4955
Pen Y Cymoedd wind farm;228;Wind;2017;51,6555;-3,6957
Stronelairg wind farm;228;Wind;2018;57,1269;-4,5264
Bruenning's Breeze wind farm;228;Wind;2017;26,5248;-97,6316
Crossroads (Oklahoma) wind farm;228;Wind;2011;36,0826;-98,7553
Shady Oaks wind farm;228;Wind;2012;41,6579;-89,0687
Coremas Solar Complex;228;Solar;2019;-6,9567;-37,9978
Ningxia Lingwu Longqiao solar farm;228;Solar;2018;37,8707;106,7917
Ananthapuramu (Sprng) Ultra Mega Solar Park;228;Solar;2021;14,0321;78,4357
Campo Dos Ventos & São Benedito wind farm;229;Wind;2016;-5,3536;-35,9344
Aspari wind farm;229;Wind;2016;15,5256;77,398
Niagara Region wind farm;230;Wind;2016;43,0834;-79,5774
Kutch (Renew) V wind farm;230;Wind;2019;23,0949;69,6126
Electra wind farm (United States);230;Wind;2016;34,1264;-99,0377
Horse Creek wind farm;230;Wind;2016;33,4093;-99,5359
Mariah Del Norte wind farm;230;Wind;2016;34,7157;-102,666
Peetz Table wind farm;230;Wind;2001;40,9354;-103,178
Garadagh Solar PV Plant;230;Solar;2023;39,9465;49,4032
Georgetown Solar Project;230;Solar;2023;50,7576;-113,4295
Diego De Almagro Sur Solar Project;230;Solar;2022;-26,3709;-70,0671
Sandy Branch Solar;230;Solar;2023;29,4553;-96,0883
Ventos De São Clemente wind farm;231;Wind;2016;-8,7263;-36,6999
Cross Winds Energy Park;231;Wind;2014;43,6443;-83,4932
Plum Creek (Ørsted) wind farm;231;Wind;2020;42,1441;-97,1375
Calangos wind farm;234;Wind;2016;-6,0339;-36,544
Jiangsu Binhai Touzeng wind farm;234;Wind;2014;33;120
Zhejiang Daishan 4 Offshore wind farm;234;Wind;2020;30,45;121,8917
Bii Hioxo wind farm;234;Wind;2014;16,438;-95,0271
Ningxia Yanchi Zhongmintou Poverty Alleviation solar farm;234;Solar;2016;37,9787;107,0049
Malitbog geothermal power plant;234;Geo;1996;11,1525;124,6492
Seamade Mermaid wind farm;235;Wind;2020;51,63;2,86
Longyuan Mulilo De Aar Maanhaarberg wind farm;235;Wind;2017;-30,7349;23,8665
Överturingen wind farm;235;Wind;2020;62,5758;14,9225
Setouchi Kirei Mega Solar Power Plant;235;Solar;2018;34,6430;134,1590
Desert Sunlight 250 solar farm;235;Solar;2013;33,8055;-115,3947
Kamojang geothermal power plant;235;Geo;1983;-7,2181;107,7283
White Cloud Wind Project;236;Wind;2020;40,3289;-95,0038
Pampa Energia wind farm;237;Wind;2019;-38,6943;-62,0037
Rio Bravo wind farm;238;Wind;2019;26,6456;-99,0188
Vansycle wind farm;238;Wind;1998;45,9408;-118,666
Malgarida PV Solar Project;238;Solar;2021;-26,2701;-69,9601
Ananthapuramu (SB Energy) Ultra Mega Solar Park;238;Solar;2019;14,0321;78,4357
Baron Winds Farm;239;Wind;2022;42,375;-77,593
